,prediction,Age
7471147072_R06C01,45.09806246826552,50.6
7471147041_R03C02,43.54355837379461,46.599999999999994
7786915103_R01C02,45.346071341005604,42.2
7471147089_R05C01,54.342477852355586,52.20000000000001
7786923031_R01C01,62.66408620255644,64.9
7786923008_R02C02,36.480569000759594,36.6
7786915160_R04C02,57.619905620599624,57.9
GSM2334208,16.666262881078314,20.0
7507875141_R03C02,42.37179784201854,42.60000000000001
7786915138_R02C01,44.82751721208044,46.599999999999994
GSM2334245,36.04870755104443,34.0
7507875155_R06C01,44.26975084822948,45.5
7471147148_R03C02,53.683173933584555,51.8
7471147112_R06C01,31.591374561305027,35.2
7471147112_R03C01,45.34183242129984,48.400000000000006
7786915114_R06C02,41.966221777377235,41.5
7471147139_R01C01,39.93395681098256,37.8
GSM2334241,39.94866647396978,36.0
7786915158_R05C02,45.516848333862036,48.0
7507875134_R04C01,50.223249957667534,50.2
GSM2334255,44.179949699307556,42.0
7786915166_R03C01,40.23708447478332,41.0
7471147122_R03C01,64.88774772959411,68.7
GSM2334588,85.83167812654568,87.0
7786923031_R05C02,43.13541631434126,38.2
7471147089_R06C01,56.306237411686695,55.8
7507875158_R06C01,48.0733201527746,48.6
GSM2333984,16.5672470094831,18.0
7786915120_R01C01,53.81145457701596,55.4
7471147027_R03C01,51.60901446856492,48.8
7471147105_R04C02,37.690173122146824,39.5
7786923042_R03C02,50.60926366820105,50.2
7786915158_R03C02,54.87216542447323,48.9
7471147116_R01C01,38.98013351558748,38.2
7786923077_R04C02,57.812233374616916,51.6
GSM2334426,42.60653220256195,38.0
7471147006_R06C02,50.161560219267784,46.599999999999994
7471147125_R04C01,53.88434768582813,55.6
7471147004_R06C01,54.701924463922836,59.5
7786923037_R05C02,66.09625723763904,63.7
GSM2334589,17.60334131206894,21.0
GSM2334102,28.29296772352227,29.0
7507867089_R03C01,51.40689098058182,56.4
7786915092_R05C01,39.36509957040532,39.3
7471147070_R03C02,43.956710910660206,45.5
7471147072_R04C01,37.14429950656612,40.9
7786915112_R06C02,34.57962340793699,35.2
7471147127_R05C01,34.275247978511175,35.2
7471147087_R05C01,63.743588217794304,65.8
GSM2334596,71.19002242363536,73.0
7471147078_R05C01,62.92776373134531,62.2
7471147122_R03C02,38.83775885730597,40.5
7512560087_R06C02,38.83935274528906,41.0
7512551016_R01C02,56.80526937565082,51.4
7786923069_R05C02,47.491683104245226,45.8
7512560091_R05C02,45.59196621199123,48.3
GSM2334331,40.775431915905244,40.0
GSM2334312,42.22917184249032,38.0
7786923050_R04C01,49.42574796988818,47.8
GSM2333909,34.05102491831051,33.0
7471147090_R05C02,46.98362389516123,43.7
7786923024_R06C01,40.81320410341643,39.5
7471147107_R05C02,60.60625966983094,59.699999999999996
7512560114_R02C02,51.08185673167476,51.7
7471147096_R06C02,63.30148613030919,65.1
GSM2334466,64.81230095610735,62.0
GSM2334085,89.40135111396437,86.00000000000001
7471147104_R06C02,52.068426985492636,51.6
7786923050_R03C02,39.03819871834078,39.6
7471147120_R06C01,59.70175832715497,61.9
GSM2334091,68.79269313342667,72.0
7786915036_R02C02,42.472940622388535,42.5
7786915153_R02C01,61.400292512680764,63.2
7471147105_R03C01,46.786123583053694,44.2
7786923022_R04C01,36.1206981100224,35.2
7796814014_R02C02,36.772931169778516,35.2
7786923011_R02C02,57.93716837931299,58.2
GSM2334620,86.92148018472346,86.00000000000001
7512560094_R02C01,36.14121906250189,35.5
7796814020_R03C01,55.22906592235922,49.5
GSM2334237,28.024042929350262,26.0
7471147122_R01C02,51.95800556554694,48.8
7786923004_R06C02,66.41604431211738,72.7
7512551016_R03C01,36.95156504330426,37.4
7796806163_R05C01,35.70014335695968,35.4
7786915126_R02C01,69.54510444756838,64.1
7786915130_R05C02,65.6018984159565,65.6
7786923023_R05C01,40.604632295580984,38.7
7786915029_R01C01,48.56795241095523,49.2
7471147049_R01C01,50.566643567133625,50.6
GSM2334318,72.0630317423038,71.0
7507875157_R02C02,46.51294805929405,46.4
7471147149_R04C01,46.64640330873283,48.7
7786923008_R03C01,53.90100487051998,54.1
7507875168_R01C02,73.11707064500152,74.1
7471147090_R05C01,69.00156876705651,72.2
7786923018_R06C01,40.705638056794484,41.1
7471147079_R02C02,57.29818722641921,58.1
GSM2334569,15.871038088176999,16.0
7796814020_R01C02,47.16771122131402,48.0
7507875150_R04C02,50.06411652462625,51.1
7471147121_R05C01,53.2698358928322,65.5
7471147148_R06C02,43.82489759438927,45.0
7471147139_R03C01,46.34870158304206,45.2
7471147136_R05C02,60.76510344274737,61.7
GSM2334359,61.222513988615624,60.0
7471147074_R03C01,47.297708741284936,49.099999999999994
7471147025_R06C02,50.94316248457185,54.2
GSM2334259,71.42503557032268,72.0
7786915150_R04C02,47.78889280208608,47.2
7796814001_R05C02,43.85141507571929,44.099999999999994
7512551029_R04C02,47.29815209797286,48.8
7471147059_R06C01,70.21468925308633,68.3
7786923026_R06C01,57.289965363324605,59.699999999999996
GSM2334197,12.788128913642963,16.0
7786915014_R02C02,46.56084469011728,49.3
7786923005_R06C02,47.32751308558375,48.0
7507867089_R06C02,68.47003883061387,69.4
GSM2334397,20.254260037717884,19.0
GSM2334461,72.80517607047122,73.0
GSM2334623,54.77961303099186,56.0
7786915119_R05C02,37.38374424164817,39.7
GSM2334495,40.9288379893607,38.0
GSM2334062,15.769955480971035,17.0
7471147148_R04C02,58.3667763090755,57.3
7471147125_R04C02,41.87025141443196,40.4
GSM2334442,70.0711153664879,71.0
GSM2334482,55.544616254799365,54.0
7507875119_R06C01,49.78322907258716,44.2
7786923031_R04C01,51.06521156728107,47.89999999999999
7471147107_R04C01,69.60198991971409,71.7
7786915103_R06C02,48.86191540835644,50.6
7507875130_R01C02,53.84716794302538,54.5
7786923042_R01C02,39.78682520438294,35.1
7507875091_R06C02,46.97085602652287,47.0
7471147002_R06C02,50.50215695579428,51.1
7471147122_R02C01,58.05013305786711,65.3
7507875158_R02C02,61.87513293213431,59.1
7507875139_R03C01,48.42742579437396,46.9
7471147117_R03C01,47.72545945108844,45.5
7471147067_R03C01,46.10952043612555,45.900000000000006
GSM2334367,53.91133844249364,54.0
7471147059_R03C01,50.61084045443327,52.60000000000001
7786923006_R06C01,58.47199495445956,56.4
7471147139_R05C01,48.15978037846173,50.10000000000001
7786923029_R03C02,48.675526376121866,44.0
7786915007_R06C02,61.77541740740993,56.0
GSM2334563,47.11345880031746,42.0
7786923085_R06C01,47.26322278998833,50.2
7471147106_R02C02,29.603756034868134,35.3
GSM2334147,14.262615321765109,17.0
7471147140_R04C02,54.67548164868817,49.89999999999999
7786915149_R05C01,48.21151786583863,51.8
7471147107_R04C02,64.71847605070928,69.2
7471147141_R01C01,43.006074137821166,42.3
7786915023_R04C02,59.31394275421129,65.0
7471147098_R03C01,33.496938553571795,35.9
GSM2334514,73.48482001611868,76.0
GSM2334243,61.23930414388279,59.0
7786915018_R05C02,55.47940732756656,56.0
7786915084_R02C02,36.66672904917709,36.3
7786915091_R04C02,47.04430450658636,46.9
7786915138_R01C01,66.98002682766923,69.1
7786915091_R05C02,42.21054651753873,37.2
GSM2334451,38.81316918034616,36.0
7471147149_R04C02,55.07489220207818,55.3
7471147112_R06C02,51.34217279182769,54.1
7471147122_R06C02,50.361702972074255,49.3
GSM2334058,16.405206130997314,19.0
7471147079_R03C01,39.648281725509236,42.900000000000006
7512551046_R02C02,52.43816929213986,52.60000000000001
7786923037_R06C02,48.17992512306822,47.5
7471147012_R02C02,59.77010901674178,60.60000000000001
7786915055_R04C01,51.3904344965386,48.1
GSM2334234,23.404539290680347,25.0
7786915148_R04C01,51.5955273484789,48.5
7786915123_R03C01,49.0489352225701,52.89999999999999
7471147074_R01C01,46.65538342978714,46.0
7471147065_R01C01,58.54105085622696,55.4
7471147122_R04C01,52.43757172017919,52.0
7786915130_R03C01,56.87879004853193,61.5
7507875130_R02C01,61.07568591276264,58.3
GSM2334004,95.50603106401007,79.0
7471147146_R03C01,49.93903248250131,51.5
7786915117_R06C01,41.10877471782999,42.39999999999999
7786923065_R04C01,55.69913438585685,55.4
7471147113_R03C02,42.983500199500966,44.4
7786915113_R01C01,41.35886578349701,40.0
7786923065_R03C01,57.482026808841084,57.3
GSM2334510,98.61957221086404,84.0
GSM2333997,14.564602599272542,18.0
7786923066_R04C02,43.064214687665896,42.39999999999999
7786923049_R02C02,66.03858787762249,65.6
7471147027_R04C02,48.984235647581244,51.5
7471147121_R01C02,38.367022969814506,37.5
7786915152_R04C02,38.36989110325601,43.1
GSM2334322,16.639114370943325,18.0
GSM2334096,48.693689661049724,56.0
7786923027_R04C01,50.32518588928009,50.39999999999999
GSM2333907,17.774204710517704,18.0
7786915018_R04C02,39.10711140499468,36.4
7796806163_R01C01,36.95838608384911,40.1
GSM2333947,50.236326872458896,48.0
7786923035_R05C02,44.381871082292946,42.3
7786915129_R02C02,48.66242370425884,48.2
7786915153_R01C02,43.31994157856369,42.900000000000006
7786923059_R01C02,39.162766441810035,36.4
7507875153_R05C02,51.10507333510736,52.4
GSM2334310,18.665952139735754,19.0
7786923029_R06C02,34.395219690100035,35.2
7786915092_R03C02,35.599101221396246,35.1
7786923013_R02C02,48.240916890012564,47.5
7507875134_R05C01,73.5026329692364,71.1
7786923044_R03C02,47.62239974349569,47.3
7786915035_R03C01,43.6054681417376,41.4
7471147055_R01C01,40.5052440688626,39.9
7471147127_R01C02,52.328816419455414,55.10000000000001
GSM2334336,68.21787629588118,66.0
GSM2334065,67.4486842351237,71.0
7786915166_R06C01,72.49556617222044,71.5
GSM2334346,51.836243296519626,51.0
7512560094_R01C01,49.7815088819387,51.6
7786915029_R06C02,44.38830025212425,43.9
7786923065_R02C02,49.707112599182274,49.4
7786915101_R06C01,55.021853041155836,57.0
7786923008_R06C02,52.64425889146509,49.4
7786915091_R02C02,33.27401733033503,35.4
7471147134_R05C02,57.49440957083472,62.5
GSM2334179,58.812853870918964,62.0
7786915014_R01C01,34.568202868003254,35.3
7796814021_R01C02,31.877105232259552,35.5
GSM2334086,57.50590398257522,59.0
7786923020_R05C02,60.7930430745566,65.1
7786923077_R06C01,47.75125743378054,47.099999999999994
7796814020_R06C01,63.09185503811197,63.900000000000006
GSM2333921,25.477235545896832,29.0
7786915148_R06C02,36.26601333210525,40.0
7786915107_R04C01,42.76501346248877,39.9
7786915159_R04C01,52.396353846301864,50.39999999999999
7786915123_R01C01,51.557356770808894,53.9
GSM2333992,35.748298785185334,35.0
7471147002_R01C01,38.96129758585185,37.0
7786915132_R04C01,53.64472398319606,50.2
7786915158_R05C01,53.18722030176791,52.60000000000001
7471147002_R02C01,48.56051038389927,47.39999999999999
7786915053_R03C01,43.64265047878055,44.89999999999999
7507875168_R05C01,64.7426699639807,65.7
7796806168_R05C02,34.99276270209351,35.1
GSM2334594,70.62647982528,74.0
7471147140_R03C01,66.1534623823573,70.1
GSM2334471,46.02743092552146,47.0
GSM2334076,64.4425852769723,67.0
7796806163_R02C01,36.84026447254492,37.3
7786923044_R01C01,41.76280890899495,42.39999999999999
7786915036_R05C02,47.24579768989565,48.9
7471147070_R02C02,40.314620726386764,38.3
7786915134_R06C02,51.224663293584285,52.3
GSM2334184,66.24946346275833,63.0
7786915055_R01C01,38.274411689931156,37.8
7786915049_R05C02,57.998714255466965,55.50000000000001
7786923016_R04C01,54.430756823792976,56.7
7786923031_R02C02,34.06889181824568,35.4
7786923020_R03C01,50.52149178834996,47.8
7786923002_R06C01,40.571864342714925,41.7
7786915092_R02C01,47.033737186989185,47.099999999999994
GSM2334166,64.47896025956534,65.0
7786915149_R06C02,65.75059331225992,69.7
7471147113_R02C02,42.349679011034354,44.4
7786915018_R02C01,50.28719836108968,48.5
7471147127_R01C01,45.01694716984194,47.0
GSM2334560,30.303800888270054,31.0
GSM2334181,13.17418652733854,16.0
7786915119_R01C01,62.313131455217736,67.69999999999999
7471147140_R01C02,51.7019174797325,51.0
GSM2333970,45.788526855596814,42.0
7786923001_R06C01,50.90409777758897,49.3
7786923085_R05C01,57.79105038681362,58.5
7471147071_R01C02,39.948903529788,35.2
7786915046_R05C01,58.71446687791552,59.0
7786915007_R03C02,43.42285794761466,41.0
7786915029_R01C02,50.35628906747524,52.60000000000001
GSM2333930,61.95052262524858,64.0
GSM2334012,51.72805095177714,51.0
7786915123_R06C01,61.62869094171012,64.30000000000001
7471147030_R03C01,59.82567271152797,58.1
7786915084_R03C02,49.31486599606457,47.3
7471147141_R03C01,58.05374782766304,59.4
GSM2334071,24.49663718405207,27.0
7786915159_R02C02,39.71097468088492,40.3
7786923067_R05C02,41.85887726834193,38.3
7471147034_R01C02,47.394789452665094,46.9
GSM2334332,13.926217702544823,17.0
7786915122_R01C01,59.727660580568454,59.699999999999996
7786923030_R01C02,48.46246641023785,49.4
7507875091_R05C02,46.492569347567766,43.5
7471147112_R04C02,57.945547998178135,55.3
7507867089_R05C02,70.11472599046135,67.4
7471147134_R06C01,57.745330717344906,61.2
7471147070_R03C01,39.407182428667596,36.0
GSM2334182,37.10940844471199,35.0
7786915103_R04C02,46.162249251288095,41.8
7786915007_R05C02,59.76593091076589,67.1
7507875091_R05C01,40.399040576977896,41.4
7796814020_R04C01,50.97917373607113,47.7
7786915126_R06C01,46.73568814680537,47.5
7786915129_R04C01,49.89804159367236,51.0
7507875158_R01C01,39.16131939839934,39.3
7796806165_R06C01,36.41814106076333,35.1
7471147118_R02C02,60.39542884655853,67.5
7786915105_R06C02,42.97315299403621,45.400000000000006
GSM2333920,61.3775561541393,63.0
7507875130_R05C01,47.19591458022439,44.3
7786923003_R02C01,57.83176433223349,55.3
7507875138_R04C02,58.293299091785904,51.9
7471147116_R02C02,53.15248615834677,51.6
GSM2334579,46.922202896615346,45.0
7786915134_R05C01,69.42474981664296,74.4
7471147072_R03C02,50.384524213018565,47.0
7786923038_R01C02,50.739159833111664,46.1
7786923056_R04C02,42.07010112908911,35.4
7786923030_R05C01,65.77736193451429,71.9
7786915108_R01C02,49.01779376150165,48.400000000000006
GSM2334393,73.92253454251565,71.0
7786923056_R04C01,53.61090743540957,58.79999999999999
7507875168_R05C02,45.82964919947227,45.400000000000006
7471147034_R02C01,43.18309135585997,42.3
GSM2334249,31.26823914595696,31.0
7471147118_R04C01,52.06785665777603,56.5
7786915114_R03C01,44.13230752317425,42.900000000000006
7786915151_R01C02,53.73519705393937,54.6
7786923067_R06C01,61.903502194418145,61.6
7786923023_R06C01,52.43169285221148,51.2
7471147064_R03C01,44.84221040849235,43.1
7471147061_R05C01,70.89980982539302,69.8
GSM2334323,85.558660285073,83.0
7471147087_R02C01,45.104832811661026,41.8
GSM2334082,28.50358903320105,30.0
7471147134_R04C01,56.33084002708363,52.20000000000001
7786915016_R01C02,62.09539936192156,66.0
7786923011_R04C02,54.15324909793432,56.8
7471147121_R03C02,51.70802500312548,54.70000000000001
GSM2334428,14.098545538768555,17.0
7786923037_R01C02,63.008345070024205,68.5
GSM2333929,37.71909769037758,38.0
GSM2334137,25.676869725437708,27.0
7786923016_R02C01,48.972026211524884,51.8
7471147036_R05C01,54.97521988132326,51.9
7786915092_R06C01,53.30926724751038,57.7
7786923004_R04C01,44.79508945451405,42.7
7471147085_R02C01,37.5241955545746,37.5
7471147102_R05C02,69.17729347704119,66.4
7786915091_R06C01,43.801423202345454,45.7
7786915128_R05C01,39.8666791388973,41.0
7507875134_R01C02,48.39452492624427,51.2
7471147120_R04C01,59.75500307130448,68.6
7471147003_R03C02,50.792624397769025,49.7
GSM2333908,37.10402073453025,38.0
GSM2334056,50.229290868453624,47.0
GSM2334349,14.197964178495369,15.0
GSM2334139,73.19385500622128,76.0
GSM2333952,14.156103436720874,15.0
7786915166_R02C01,37.36566805057066,35.5
7796814014_R03C01,51.44217415306322,48.8
7507867089_R06C01,62.40009137366131,67.1
7507875157_R05C02,41.43902434863888,37.8
GSM2334293,16.60722066249523,17.0
7507875168_R02C02,41.43416196124369,45.2
7786923025_R03C02,49.15923036822121,43.9
7786923005_R01C02,35.59424650249685,37.3
7786915123_R05C02,39.01970727107398,36.900000000000006
7786923017_R02C01,46.21639689950016,48.6
7786915112_R04C01,63.0359713906273,64.1
7471147136_R03C02,54.260085866783115,53.6
7786923015_R06C01,39.20687271185798,38.1
7786915053_R06C02,49.298628951435575,50.5
7786923002_R01C02,58.790604929594785,58.5
7512560091_R02C01,38.53929574754473,46.0
7786915016_R05C01,60.23808003957225,64.4
7786923044_R02C02,63.36758020907935,66.7
7512551046_R04C02,53.93924835768873,48.2
7786923042_R04C01,49.77038440994809,50.3
7786923019_R02C02,58.3077071221434,57.3
7786915144_R02C01,67.13575720456438,72.1
7471147117_R05C01,47.91208518390708,44.5
7786923004_R01C02,41.04028387381902,40.0
7786915009_R05C01,48.56894700309928,47.5
7471147004_R04C01,46.51535455578298,44.5
7471147059_R04C01,40.206798551064125,41.1
7786923035_R06C02,51.76581033670513,50.2
7471147136_R02C01,52.23048088288466,51.5
7507875141_R05C02,60.93329795391596,65.8
7786915004_R01C01,60.681680263603255,71.1
7471147055_R01C02,43.762976812566315,43.5
7507875061_R02C01,37.99493845155038,36.5
7471147088_R01C02,57.989693819740644,54.0
7507875153_R02C02,53.320354700223284,54.0
GSM2334072,22.36048342002266,22.000000000000004
7512560138_R05C02,42.87879195334496,44.3
7471147070_R05C02,63.368223547782115,62.9
7786915121_R02C01,47.460741552438975,44.60000000000001
7507875063_R03C01,50.258498985218196,51.2
7786915150_R01C02,48.73214570512624,48.7
7786923023_R04C02,70.39009686701428,74.4
7786915156_R03C01,38.30287205562576,35.4
7512560087_R05C02,53.89075502721001,60.60000000000001
7786915133_R01C02,58.69775964780825,59.2
7507875120_R06C02,54.22929083468214,56.300000000000004
7507875027_R02C01,68.28603223070813,67.8
GSM2334413,17.658047848533727,16.0
7507875141_R04C01,66.43834193816622,62.599999999999994
7471147036_R06C02,58.8615465230913,55.50000000000001
7471147004_R01C01,55.435989242629724,66.6
7786915061_R01C02,56.623818178537256,56.9
7786923037_R02C01,71.04373384316605,69.5
7786915035_R04C02,49.4340416884195,51.3
7786915052_R03C02,44.98950953972279,41.9
GSM2334391,64.16268056813172,65.0
7786923023_R02C01,56.57277413915209,52.8
7471147036_R04C02,47.34744219216793,49.8
7786915038_R03C02,54.60277667708144,55.10000000000001
7471147034_R03C02,59.89293351333617,61.29999999999999
7786915128_R04C02,41.5390218385147,45.10000000000001
7796806163_R05C02,43.335395968855835,45.0
7786915048_R02C02,58.15354622858487,64.0
7512551025_R05C01,37.876761243317205,39.3
7786923014_R02C02,63.11594882272222,68.4
7471147071_R06C02,53.61409314014436,50.900000000000006
7471147071_R02C01,70.66745544610023,70.5
7471147112_R02C02,41.59600565325009,41.2
7471147047_R05C01,57.93121388284395,59.699999999999996
7786915051_R06C01,41.18732786793919,40.0
7786915156_R06C02,46.84630139959437,45.5
7786915141_R03C02,46.271232478020835,44.7
7786915161_R06C02,44.87192662274501,42.10000000000001
7786915144_R05C02,51.14570304962843,49.4
7786915138_R04C02,51.30133346223612,48.1
7507875047_R05C02,45.433932716143985,48.8
7786915014_R03C02,49.593311849204596,43.2
7786923059_R05C01,65.27905208320999,67.2
7507875119_R01C01,57.357712763963164,58.3
7786923065_R04C02,55.967336125112126,58.2
7786923012_R06C01,48.16681028338242,49.4
7471147145_R02C01,50.32432323139737,46.599999999999994
7786923022_R02C01,64.28017474843506,69.2
7786915028_R03C02,36.348744383306126,35.2
7786923027_R01C01,58.883299927975145,59.6
GSM2334185,50.29413180482953,49.0
7786915137_R03C01,73.19117324575387,73.20000000000002
7786915049_R06C01,53.981480768304124,54.70000000000001
7786923049_R04C01,64.85179999949452,67.0
7786915149_R01C01,54.92633640630308,53.400000000000006
7786923016_R03C02,52.84717994128348,50.5
7471147003_R06C01,50.40509977247979,54.6
7786915117_R06C02,46.619959958297216,48.0
7786915052_R06C02,53.49801086342153,45.0
7786915138_R05C01,47.164145103813375,50.900000000000006
7471147083_R01C01,39.6219704913779,41.5
7786923022_R03C02,48.07054920751361,53.3
7471147062_R03C02,66.99555370449485,65.8
GSM2334611,13.490316771847668,15.0
7786923014_R02C01,67.53329556960351,71.79999999999998
7796806129_R02C01,47.4724214736706,46.8
7786915049_R01C01,44.77740437394111,44.89999999999999
7786915090_R04C01,63.605206850739435,67.1
7786915128_R03C01,69.86401672481281,73.8
7786915132_R05C01,49.7963935051241,47.3
7786923012_R01C02,49.59416235226833,42.7
7786915123_R01C02,32.41797231265344,35.1
7471147104_R04C01,35.86241556864968,35.1
7796814001_R03C02,40.578480186560924,36.6
7471147088_R04C02,47.795389814093795,49.7
7512560091_R05C01,44.31237897926715,43.6
GSM2334048,81.1595254345368,77.0
7507875118_R06C02,45.48504077170706,46.7
7507875142_R04C02,41.40867357746623,41.0
7786915130_R01C01,39.34652721281523,35.2
7786915007_R01C02,50.94023061195966,52.7
7786923029_R02C01,40.108771926947085,43.5
7786915133_R05C02,55.64211817454454,61.1
7796814001_R04C01,44.053796720440424,43.6
7786923019_R02C01,53.82787597568639,53.00000000000001
7786923065_R01C02,55.222675462854355,53.6
7507875118_R02C01,61.72889859754283,65.9
7786915133_R04C01,36.797284196554855,35.5
GSM2334120,16.504539119563983,18.0
7786915005_R05C02,54.024098650095524,54.3
7786915042_R03C01,53.161905340493725,52.89999999999999
7786915159_R05C02,48.557322109529935,44.89999999999999
7786915099_R04C01,48.431207772033574,47.89999999999999
7786915103_R06C01,51.99506691554453,51.9
7471147098_R06C02,64.30262988191393,64.6
7786923040_R02C02,53.60178440579215,55.3
7786915123_R05C01,44.61424847769918,45.2
GSM2334481,44.65062113233918,45.0
GSM2333959,24.59917049829793,25.0
7796814014_R06C01,58.58120388263572,60.8
7507875154_R03C01,34.29753519050961,36.5
7786923049_R06C01,55.62580282358534,57.4
GSM2334580,47.149323314963304,44.0
7786915062_R02C01,41.18585669010741,39.3
7512560087_R01C01,70.13871978724819,70.4
7507875091_R02C01,53.4493360501463,54.9
7786923008_R01C01,64.3257971716812,71.7
7786915148_R04C02,44.638407456847105,46.0
7471147081_R02C02,60.68434909612981,63.8
7471147068_R06C02,54.40757125226511,57.599999999999994
7471147145_R01C01,57.061304543706534,57.599999999999994
7507875139_R06C02,65.14524264206175,67.3
GSM2334024,12.350832532800284,15.0
7471147065_R03C01,44.1762454095015,44.5
7786923065_R05C01,72.07174626191977,69.2
GSM2333988,17.33587370269916,18.0
7786923019_R01C02,44.98782885839714,46.2
7786923050_R01C01,46.43329513002286,47.099999999999994
GSM2334404,72.59701863085161,70.0
7471147040_R02C01,51.12214596271481,53.400000000000006
GSM2334329,31.386379350401008,33.0
7786915090_R02C01,47.40388680471985,46.3
7786923064_R01C02,37.14362287937428,37.4
7471147067_R04C02,64.7791026075524,60.89999999999999
GSM2334151,18.342676514207763,19.0
7471147012_R06C01,42.761524924756486,40.6
7507875129_R02C02,39.91573592361287,37.0
GSM2334146,54.20248165899847,53.00000000000001
7786923038_R04C02,52.13190555872262,57.5
GSM2334297,64.87280124654905,68.0
7796806163_R04C02,56.34433069684439,58.3
GSM2334277,49.501900528331944,50.0
7471147024_R01C01,66.29539561913916,65.3
7786915029_R02C01,65.11682865591831,64.2
7786915052_R05C01,64.31356930986503,63.599999999999994
7786915090_R06C01,45.608975874997604,45.0
7786915134_R01C02,61.70208765290148,64.1
7786915128_R05C02,41.87591072589267,41.599999999999994
7471147096_R03C02,56.160574509244455,54.6
7512551029_R03C01,41.354237725080885,37.9
7786915151_R03C02,53.91318539390592,55.2
7786915084_R04C01,37.84425279265407,35.1
GSM2334385,55.22813312522293,53.00000000000001
7786915103_R03C01,47.45006776120751,47.3
7786923001_R02C01,54.882256288842505,51.2
7786923018_R03C01,35.523290641869615,35.1
7471147116_R05C01,46.91218738968211,41.3
7786923028_R06C02,49.92976940751059,55.10000000000001
7786915127_R05C02,45.39251965842259,42.60000000000001
7471147165_R05C02,49.08847406570395,47.60000000000001
7786923028_R04C02,47.716149365323005,47.89999999999999
GSM2334433,41.03925485818969,40.0
7471147095_R06C01,70.21485813579557,72.1
GSM2334117,24.645188111484444,25.0
7471147059_R04C02,47.38394237026947,50.900000000000006
GSM2334198,50.212111440123394,52.0
GSM2334174,45.64983173805612,43.0
7471147006_R03C02,42.92646341450823,41.2
7786915092_R03C01,41.139573421088194,43.400000000000006
7786923025_R04C02,55.53712620460751,50.2
7796814014_R02C01,58.84011165349418,54.1
7796806129_R05C02,51.56282203333757,53.7
GSM2333996,40.48070739638504,42.0
7471147067_R06C02,46.82445829365672,47.8
7786915114_R04C02,62.56858187911752,61.7
7471147036_R03C02,64.4602539075552,67.2
7786915135_R01C01,61.94759826108665,61.9
7786923026_R06C02,48.12011231294868,51.0
7471147077_R04C02,47.92199637655376,45.6
7507875026_R01C01,45.32856901132482,47.099999999999994
7786915141_R01C01,61.87391595421515,60.60000000000001
7786915119_R01C02,60.48079165633636,60.099999999999994
7507875141_R06C02,41.9712157845579,42.10000000000001
GSM2334118,38.567578188839576,40.0
7786923056_R01C01,54.415703803233505,51.8
GSM2333936,54.54281202377217,57.99999999999999
GSM2333973,43.61242912120032,44.0
7471147041_R06C01,50.59121363586729,49.599999999999994
GSM2333953,61.66381259305155,57.0
GSM2334266,81.60398430614478,81.0
7471147069_R02C01,41.639432665108544,42.7
7786923022_R02C02,59.17004250954175,60.0
7507875154_R02C01,55.466592934885924,49.5
7786915107_R02C01,51.02997583517757,55.6
7471147036_R04C01,52.34252748011581,53.1
7507875120_R04C01,43.77219718928333,44.2
7471147125_R02C01,49.53331200101218,64.0
GSM2334078,66.80106111907037,67.0
7786915109_R06C01,67.18846265068487,69.8
7786915009_R03C01,50.58486304711242,53.5
7786915151_R01C01,52.970071866658635,52.3
7786923049_R06C02,64.99669312380502,68.3
7786923010_R03C01,60.05294174170925,61.7
7507875150_R04C01,73.48186198354858,69.9
7471147059_R01C02,74.15665026223697,66.5
7471147163_R03C02,42.443770335908226,41.7
7786923014_R04C01,64.7194277497607,60.7
7796806163_R06C02,52.496209790275906,52.4
7786923017_R04C02,51.30629777573263,50.10000000000001
7507875141_R03C01,54.6618359788594,57.1
GSM2334513,20.103161678120653,20.0
GSM2334488,79.65616352525137,78.0
7471147027_R02C01,40.954414505719214,39.6
GSM2334032,75.37714014144424,74.0
7471147120_R05C02,40.81677080044885,38.5
7471147138_R05C01,48.111361454402314,50.7
7512551025_R05C02,31.907533211346976,35.1
GSM2334361,57.43531267103002,60.0
7786915119_R03C02,53.31355491662299,49.2
7786923066_R06C01,57.54927862284733,51.2
7786923017_R06C01,51.66218018336889,53.6
GSM2334314,69.22802297772924,70.0
7507875130_R05C02,48.118884522384405,50.3
7471147030_R04C02,51.818549448891574,54.70000000000001
7786923008_R04C01,61.430474858112326,61.9
7471147047_R02C02,47.72351979368651,45.2
7786915119_R03C01,38.71559549250474,45.6
7786923003_R06C02,58.1891908838442,58.9
7786915101_R05C02,51.414083790513715,50.10000000000001
7786923029_R06C01,53.832723086861805,55.2
7512560091_R03C01,50.02652184231513,46.9
7786923013_R05C01,39.42271942690154,36.10000000000001
7471147077_R05C01,38.22785068785612,35.2
7507875129_R03C02,44.690177829222485,46.2
7786915135_R06C02,49.2532251404821,46.4
7786923040_R03C01,47.85510672973723,44.8
7512560138_R03C02,42.328793043361635,39.6
7471147107_R01C02,42.56929610824508,37.5
7471147106_R04C01,49.063578725025344,48.0
GSM2333960,66.65883389128543,66.0
7471147062_R05C01,68.5415582606797,69.29999999999998
7786915083_R01C02,36.98125102934786,37.3
7786915042_R06C02,49.510016821659924,50.2
7471147059_R06C02,51.09840033544902,53.2
7786923064_R03C01,52.91295530764397,51.1
7786915105_R02C02,33.886143105400954,35.2
GSM2334319,67.54761775868829,67.0
7471147138_R01C02,54.6245370442517,52.7
